date,time,stock,category,newhigh_type,change_pct,trading_value,market_cap,current_price,investment_point,recent_results,source,detail_url,collected_at
2026-06-23,,JW신약,바이오/헬스케어,52주 / 역대 최대거래,+13.7,"2,166억","1,740억","3,105원",탈모 치료제의 급여화 기대감에 따른 바이오주 테마 상승 / 저용량 고혈압 치료제 '미녹파즈정 2.5mg' 출시로 인한 제품 라인업 강화 기대감,2026.1Q 214억/ 29억/ 27억 / 2025.4Q 211억/ 14억/ 20억 / 2025.3Q 206억/ 27억/ 20억 / 2025.2Q 197억/ 27억/ 27억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-23,reparsed-local-2026-07-18
2026-06-23,,서산,바이오/헬스케어,52주 신고가 돌파 이어감,+29.9,61억,"1,624억","8,120원",시멘트/레미콘 테마 상승세에 힘입은 투자 기대감. / 고부가가치 제품 비중 확대를 통한 시장 불확실성 대응 전략.,2026.1Q 115억/ 3억/ 6억 / 2025.4Q 128억/ -3억/ 1억 / 2025.3Q 135억/ -4억/ -14억 / 2025.2Q 110억/ -6억/ -6억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-23,reparsed-local-2026-07-18
2026-06-23,,크라운제과,바이오/헬스케어,52주 신고가 신규 돌파,-6.6,175억,947억,"7,560원",일본 제품 불매운동 테마로 인한 수혜 기대감. / 과자류 제조 및 판매사업의 장수 브랜드 경쟁력 강화 전망.,"2026.1Q 1,084억/ 40억/ 34억 / 2025.4Q 1,125억/ 17억/ 18억 / 2025.3Q 1,085억/ 27억/ 19억 / 2025.2Q 1,144억/ 46억/ 46억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-23,reparsed-local-2026-07-18
2026-06-23,,보해양조,바이오/헬스케어,52주 신고가 돌파 이어감,+29.9,483억,840억,"3,040원",삼성과 SK하이닉스의 호남 지역 반도체 패키징 공장 검토설로 인한 수혜 기대감. / 일본 제품 불매운동 테마 상승세에 따른 주목.,2026.1Q 235억/ 12억/ 12억 / 2025.4Q 221억/ 2억/ 10억 / 2025.3Q 246억/ 11억/ 6억 / 2025.2Q 227억/ 15억/ 15억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-23,reparsed-local-2026-07-18
2026-06-23,,부국철강,바이오/헬스케어,52주 신고가 신규 돌파,+29.9,819억,751억,"3,755원",남-북-러 가스관사업 테마 상승에 따른 기대감. / 철강 유통 및 가공 사업의 오랜 경험과 경쟁력.,2026.1Q 460억/ 5억/ 7억 / 2025.4Q 447억/ 2억/ 7억 / 2025.3Q 436억/ -1억/ 3억 / 2025.2Q 468억/ -4억/ -4억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-23,reparsed-local-2026-07-18
2026-06-23,,동우팜투테이블,바이오/헬스케어,52주 신고가 신규 돌파,+13.7,62억,664억,"2,570원",엔비디아 AI센터가 새만금에 유력 후보지로 거론되며 관련 기대감 상승. / 육계주 테마 강세 속에 주가 상승 전망.,2026.1Q 760억/ 42억/ 71억 / 2025.4Q 806억/ 47억/ 78억 / 2025.3Q 883억/ 30억/ 70억 / 2025.2Q 855억/ 52억/ 52억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-23,reparsed-local-2026-07-18
2026-06-24,,광주신세계,소비재/유통/서비스,52주 / 52주 최대거래,+25.3,351억,"3,272억","42,900원",호남 반도체 클러스터 기대감에 의한 주가 상승. / 광주종합버스터미널 확보를 통한 복합개발 프로젝트 호재.,2026.1Q 487억/ 157억/ 134억 / 2025.4Q 528억/ 177억/ 152억 / 2025.3Q 414억/ 101억/ 85억 / 2025.2Q 445억/ 118억/ 118억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-24,reparsed-local-2026-07-18
2026-06-24,,보해양조,소비재/유통/서비스,52주 신고가 돌파 이어감,+29.9,127억,"1,091억","3,950원",호남권 반도체공장 건설 기대감에 따른 수혜 전망. / 일본 제품 불매운동 테마 상승세 영향.,2026.1Q 235억/ 12억/ 12억 / 2025.4Q 221억/ 2억/ 10억 / 2025.3Q 246억/ 11억/ 6억 / 2025.2Q 227억/ 15억/ 15억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-24,reparsed-local-2026-07-18
2026-06-24,,국순당,소비재/유통/서비스,52주 신고가 신규 돌파,+6.9,446억,786억,"4,400원",막걸리 3종이 '2026 대한민국 주류대상'에서 대상을 수상하며 제품 경쟁력 강화. / 업계 최초로 500㎖ 캔 막걸리 출시로 제품군 확대.,2026.1Q 175억/ 0억/ 11억 / 2025.4Q 146억/ -12억/ -9억 / 2025.3Q 188억/ 2억/ 32억 / 2025.2Q 169억/ 1억/ 1억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-24,reparsed-local-2026-07-18
2026-06-24,,남화토건,소비재/유통/서비스,52주 신고가 돌파 이어감,+30.0,100억,702억,"5,980원",건설 중소형 테마의 강세로 인한 투자심리 개선. / 호남 반도체 관련 기대감에 따른 시장 관심 집중.,2026.1Q 176억/ 4억/ 8억 / 2025.4Q 233억/ 27억/ 87억 / 2025.3Q 203억/ 8억/ 9억 / 2025.2Q 154억/ 3억/ 3억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-24,reparsed-local-2026-07-18
2026-06-25,,SK하이닉스,반도체/소부장,역사적,+13.1,18.7조,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-25,reparsed-local-2026-07-18
2026-06-25,,브이엠,반도체/소부장,역사적,+7.2,643억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-25,reparsed-local-2026-07-18
2026-06-25,,SK스퀘어,금융/지주/밸류업,역사적,+5.6,2.8조,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-25,reparsed-local-2026-07-18
2026-06-25,,기가비스,반도체/소부장,역사적,+3.7,258억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-25,reparsed-local-2026-07-18
2026-06-25,,피에스케이,반도체/소부장,역사적,+0.5,754억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-25,reparsed-local-2026-07-18
2026-06-25,,SK,금융/지주/밸류업,역사적,+20.5,"7,172억",62.2조,"858,000원",자회사 실적 호조와 이에 따른 재평가로 인한 긍정적 전망. / SK하이닉스의 긍정적 영향으로 인한 기대감.,"2026.2Q 353,217억/ 22,014억/ 19,445억(E) / 2026.1Q 367,513억/ 36,731억/ 99,063억 / 2025.4Q 302,901억/ 3,917억/ -36,923억 / 2025.3Q 310,414억/ 8,274억/ 26,800억 / 2025.2Q 301,420억/ 1,996억/ 1,996억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-25,reparsed-local-2026-07-18
2026-06-25,,삼성물산,금융/지주/밸류업,역사적,+7.8,"5,671억",,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-25,reparsed-local-2026-07-18
2026-06-25,,금호건설,금융/지주/밸류업,52주 신고가 신규 돌파,+5.3,705억,"1,900억","5,100원",광주·전남 지역에 반도체 공장 설립 가능성에 따른 기대감. / 삼성전자 순환매 확산에 따른 건설업체 주목.,"2026.2Q 5,438억/ 174억/ 140억(E) / 2026.1Q 4,534억/ 121억/ 108억 / 2025.4Q 4,959억/ 98억/ 435억 / 2025.3Q 5,234억/ 154억/ 76억 / 2025.2Q 5,312억/ 162억/ 162억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-25,reparsed-local-2026-07-18
2026-06-25,,남화산업,금융/지주/밸류업,52주 신고가 신규 돌파,-21.1,238억,776억,"3,770원",광주·전남 지역에 반도체 공장 설립 가능성에 따른 지역 경제 활성화 기대감. / 골프 테마 상승세를 타고 있는 시장 분위기에 따른 투자 심리 개선.,2026.1Q 20억/ -5억/ -2억 / 2025.4Q 56억/ 23억/ 29억 / 2025.3Q 28억/ 0억/ 10억 / 2025.2Q 63억/ 21억/ 21억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-25,reparsed-local-2026-07-18
2026-06-26,,테스,반도체/소부장,역사적,+10.4,"1,679억",,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-26,reparsed-local-2026-07-18
2026-06-26,,피에스케이,반도체/소부장,역사적,+10.3,"1,782억",,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-26,reparsed-local-2026-07-18
2026-06-26,,브이엠,반도체/소부장,역사적,+7.6,"1,616억",,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-26,reparsed-local-2026-07-18
2026-06-26,,기가비스,반도체/소부장,역사적,+3.2,300억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-26,reparsed-local-2026-07-18
2026-06-26,,광주신세계,소비재/유통/서비스,52주 / 52주 최대거래,+30.0,"1,402억","4,035억","52,900원",호남 지역에 반도체 클러스터 조성 기대감에 따른 투자자 관심 증가. / 삼전닉스의 400조 원 규모 반도체 투자설이 시장에 긍정적 영향을 미침.,2026.1Q 487억/ 157억/ 134억 / 2025.4Q 528억/ 177억/ 152억 / 2025.3Q 414억/ 101억/ 85억 / 2025.2Q 445억/ 118억/ 118억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-26,reparsed-local-2026-07-18
2026-06-26,,금호건설,건설/주택,52주,+30.0,580억,"2,470억","6,630원",호남권 반도체 클러스터 건설 유력 소식에 따른 기대감. / 재건축 사업에 대한 기대감 부각.,"2026.2Q 5,389억/ 175억/ 141억(E) / 2026.1Q 4,534억/ 121억/ 108억 / 2025.4Q 4,959억/ 98억/ 435억 / 2025.3Q 5,234억/ 154억/ 76억 / 2025.2Q 5,312억/ 162억/ 162억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-26,reparsed-local-2026-07-18
2026-06-26,,삼호개발,건설/주택,52주 / 52주 최대거래,+8.7,235억,890억,"3,690원",두산에너빌리티와 276억 원 규모의 고속도로 변경 계약 체결에 따른 기대감. / 함양-창녕간 고속도로 건설공사 수주로 인한 수익성 개선 전망.,"2026.1Q 907억/ 10억/ 24억 / 2025.4Q 1,113억/ 17억/ 17억 / 2025.3Q 1,044억/ 40억/ 62억 / 2025.2Q 990억/ 42억/ 42억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-26,reparsed-local-2026-07-18
2026-06-26,,키스트론,건설/주택,52주 신고가 신규 돌파,+5.2,"1,656억","1,180억","6,610원",반도체 수혜 기대감에 의한 주가 상승 전망. / 체력 증명 성공과 본업 기반의 사업 다각화 진행에 따른 성장 기대감.,2026.1Q 198억/ 21억/ 30억 / 2025.4Q 165억/ 14억/ 30억 / 2025.3Q 166억/ 20억/ 21억 / 2025.2Q 191억/ 22억/ 22억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-26,reparsed-local-2026-07-18
2026-06-26,,블루콤,건설/주택,52주 신고가 신규 돌파,+3.1,3억,675억,"3,945원",부동산 투자 및 임대사업으로의 전환과 관련하여 안정적 수익 구조 기대감. / 사업 구조 변화에 따른 자산가치 극대화 전략 부각.,2026.1Q 18억/ 6억/ 16억 / 2025.4Q 6억/ 15억/ 20억 / 2025.3Q 17억/ 2억/ 36억 / 2025.2Q 29억/ 2억/ 2억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-26,reparsed-local-2026-07-18
2026-06-29,,남화토건,건설/주택,52주,+29.9,70억,"1,019억","8,680원",호남 지역 반도체 클러스터 조성에 대한 기대감으로 인해 건설주 상승. / 삼성전자와 SK하이닉스의 호남 투자설로 인한 지역 건설업체의 주목.,2026.1Q 176억/ 4억/ 8억 / 2025.4Q 233억/ 27억/ 87억 / 2025.3Q 203억/ 8억/ 9억 / 2025.2Q 154억/ 3억/ 3억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-29,reparsed-local-2026-07-18
2026-06-29,,금호건설,건설/주택,52주,+29.9,109억,"3,208억","8,610원",호남 반도체 클러스터 조성 계획에 따른 대규모 민관 투자 기대감. / 공공분양 증가 및 토목부문 실적 개선에 따른 긍정적 전망.,"2026.2Q 5,481억/ 175억/ 141억(E) / 2026.1Q 4,534억/ 121억/ 108억 / 2025.4Q 4,959억/ 98억/ 435억 / 2025.3Q 5,234억/ 154억/ 76억 / 2025.2Q 5,312억/ 162억/ 162억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-29,reparsed-local-2026-07-18
2026-06-29,,기가비스,건설/주택,역사적 신고가 돌파 이어감,+5.3,183억,2.2조,"175,500원",AI 기판 검사장비 수요 급증에 따른 수혜 기대감. / FC-BGA 검사장비 시장에서의 독보적 기술력과 높은 점유율로 인한 성장 전망.,2026.2Q 177억/ 38억/ -(E) / 2026.1Q 60억/ -10억/ 6억 / 2025.4Q 317억/ 111억/ 123억 / 2025.3Q 72억/ 9억/ 21억 / 2025.2Q 89억/ 20억/ 20억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-29,reparsed-local-2026-07-18
2026-06-29,,인바디,건설/주택,52주 신고가 돌파 이어감,+16.5,118억,"7,091억","52,600원",GLP-1 모니터링 수요 확대로 체성분분석기의 핵심 인프라 제품군 가치 상승 기대감. / 중국 비만 치료 시장 진출 및 글로벌 빅파마와의 협력에 따른 성장 전망.,2026.2Q 677억/ 122억/ 95억(E) / 2026.1Q 684억/ 130억/ 163억 / 2025.4Q 624억/ 95억/ 64억 / 2025.3Q 598억/ 98억/ 94억 / 2025.2Q 562억/ 104억/ 104억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-29,reparsed-local-2026-07-18
2026-06-29,,SM C&C,건설/주택,52주 신고가 신규 돌파,+16.1,44억,"1,727억","1,786원",음악 IP 비즈니스 본격화와 사업 포트폴리오 다각화로 인한 성장 기대감. / SM C&C의 핵심 인재 영입 및 전속계약 체결로 인한 콘텐츠 경쟁력 강화 전망.,2026.1Q 215억/ -22억/ -12억 / 2025.4Q 363억/ 31억/ 5억 / 2025.3Q 254억/ -2억/ 3억 / 2025.2Q 211억/ -13억/ -13억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-29,reparsed-local-2026-07-18
2026-06-29,,남화산업,건설/주택,52주 신고가 돌파 이어감,+30.0,243억,"1,311억","6,370원",호남 지역 반도체 투자계획 발표에 따른 건설주 상승 기대감. / 지역 내 주요 골프장 운영을 통한 안정적 수익 창출 기반 강화.,2026.1Q 20억/ -5억/ -2억 / 2025.4Q 56억/ 23억/ 29억 / 2025.3Q 28억/ 0억/ 10억 / 2025.2Q 63억/ 21억/ 21억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-29,reparsed-local-2026-07-18
2026-06-29,,동양파일,건설/주택,52주 신고가 돌파 이어감,+29.9,10억,739억,"3,695원",호남 반도체 클러스터 프로젝트 관련 기대감에 따른 수혜 전망. / 업계 선두권 생산능력과 저탄소 친환경 PHC파일 특허 보유로 인한 성장 가능성.,2026.1Q 157억/ 10억/ 14억 / 2025.4Q 152억/ 5억/ -33억 / 2025.3Q 122억/ -9억/ -6억 / 2025.2Q 165억/ -17억/ -17억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-29,reparsed-local-2026-07-18
2026-06-29,,삼기,건설/주택,52주 신고가 신규 돌파,+4.0,753억,731억,"1,907원",글로벌 로봇 기업의 휴머노이드 프레임 개발 업체로 선정되며 기술력 인정 기대감. / 기가캐스팅 기술과의 시너지 효과로 인한 경쟁력 강화 전망.,"2026.1Q 1,486억/ -37억/ -59억 / 2025.4Q 1,444억/ -52억/ -113억 / 2025.3Q 1,480억/ 40억/ 14억 / 2025.2Q 1,435억/ 57억/ 57억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-29,reparsed-local-2026-07-18
2026-06-30,,한성크린텍,반도체/소부장,52주,+29.8,349억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-30,reparsed-local-2026-07-18
2026-06-30,,케이씨텍,반도체/소부장,역사적,+26.6,816억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-30,reparsed-local-2026-07-18
2026-06-30,,아스플로,반도체/소부장,역사적,+19.7,55억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-30,reparsed-local-2026-07-18
2026-06-30,,피에스케이홀딩스,반도체/소부장,역사적,+18.8,753억,3.5조,"160,000원",미국 시장의 긍정적인 흐름으로 인한 반도체 장비주 전반의 강세 / 첨단 패키징 투자 확대에 따른 대표 수혜주로서의 기대감,2026.2Q 518억/ 183억/ 202억(E) / 2026.1Q 280억/ 92억/ 201억 / 2025.4Q 514억/ 142억/ 198억 / 2025.3Q 906억/ 412억/ 389억 / 2025.2Q 347억/ 84억/ 84억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-30,reparsed-local-2026-07-18
2026-06-30,,테스,반도체/소부장,역사적,+15.8,"1,580억",4.0조,"208,000원",반도체 장비 테마의 상승세에 따라 주목받음. / 장비 포트폴리오 확장과 영업이익률 상승 기조에 대한 기대감.,"2026.2Q 1,099억/ 259억/ 248억(E) / 2026.1Q 972억/ 222억/ 246억 / 2025.4Q 1,170억/ 128억/ 101억 / 2025.3Q 676억/ 84억/ 121억 / 2025.2Q 821억/ 204억/ 204억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-30,reparsed-local-2026-07-18
2026-06-30,,피에스케이,반도체/소부장,역사적,+10.3,"1,287억",5.7조,"196,100원",반도체 장비 테마의 전반적인 상승세에 따른 수혜 기대감. / 미국의 긍정적인 경제 전망이 반도체 장비주에 대한 투자 심리를 자극한 호재.,"2026.2Q 1,654억/ 468억/ 383억(E) / 2026.1Q 1,566억/ 472억/ 410억 / 2025.4Q 1,427억/ 219억/ 194억 / 2025.3Q 1,041억/ 234억/ 206억 / 2025.2Q 1,085억/ 206억/ 206억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-30,reparsed-local-2026-07-18
2026-06-30,,기가비스,반도체/소부장,역사적,+9.5,279억,2.4조,"192,200원",FC-BGA 증설 사이클에 따른 수주 증가 기대감. / 글로벌 기판 고객사 확보로 인한 성장 수혜 전망.,2026.2Q 178억/ 38억/ -(E) / 2026.1Q 60억/ -10억/ 6억 / 2025.4Q 317억/ 111억/ 123억 / 2025.3Q 72억/ 9억/ 21억 / 2025.2Q 89억/ 20억/ 20억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-30,reparsed-local-2026-07-18
2026-06-30,,브이엠,반도체/소부장,역사적,+3.0,570억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-30,reparsed-local-2026-07-18
2026-06-30,,금호건설,건설/주택,52주 / 역대 최대거래,+30.0,"3,118억","4,169억","11,190원",호남 반도체 클러스터 조성 기대감에 따른 투자자 관심 증가 / 공공분양 증가로 인한 실적 개선 기대감,"2026.2Q 5,470억/ 175억/ 140억(E) / 2026.1Q 4,534억/ 121억/ 108억 / 2025.4Q 4,959억/ 98억/ 435억 / 2025.3Q 5,234억/ 154억/ 76억 / 2025.2Q 5,312억/ 162억/ 162억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-30,reparsed-local-2026-07-18
2026-06-30,,동양파일,건설/주택,52주,+29.9,154억,960억,"4,800원",호남 반도체 클러스터 개발 기대감에 따른 건설 관련 수요 증가 전망. / 저탄소 친환경 PHC파일 특허 보유로 인한 시장 경쟁력 강화 기대감.,2026.1Q 157억/ 10억/ 14억 / 2025.4Q 152억/ 5억/ -33억 / 2025.3Q 122억/ -9억/ -6억 / 2025.2Q 165억/ -17억/ -17억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-30,reparsed-local-2026-07-18
2026-06-30,,심텍,기판/전자부품,역사적,+19.6,"1,851억",5.6조,"148,700원",반도체 기판(FC-BGA/PCB/MLB 등) 테마 상승세에 따른 수혜 기대감. / SoCAMM+ LPDDR 시장 규모 확대에 따른 추가 성장 전망.,"2026.2Q 4,644억/ 428억/ 258억(E) / 2026.1Q 4,224억/ 137억/ 144억 / 2025.4Q 3,934억/ 103억/ -1,168억 / 2025.3Q 3,728억/ 124억/ 67억 / 2025.2Q 3,408억/ 55억/ 55억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-30,reparsed-local-2026-07-18
2026-06-30,,인바디,기판/전자부품,52주 신고가 돌파 이어감,+9.9,197억,"7,792억","57,800원",비만 치료제 시장 확대로 인해 체성분을 정량적으로 평가하는 인프라 제품군의 수요 증가 기대감. / 1분기 호실적 발표와 함께 글로벌 시장에서의 성장 가속화 전망.,2026.2Q 680억/ 121억/ 92억(E) / 2026.1Q 684억/ 130억/ 163억 / 2025.4Q 624억/ 95억/ 64억 / 2025.3Q 598억/ 98억/ 94억 / 2025.2Q 562억/ 104억/ 104억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-30,reparsed-local-2026-07-18
2026-06-30,,미래산업,기판/전자부품,52주 신고가 돌파 이어감,+30.0,347억,"3,070억","60,300원",삼성전자의 대규모 반도체 투자 계획에 따른 반도체 장비 수요 증가 기대감. / 알로이스 지분 인수로 글로벌 경쟁력 강화 기대감.,2026.1Q 207억/ 49억/ 59억 / 2025.4Q 166억/ 18억/ 23억 / 2025.3Q 226억/ 60억/ 64억 / 2025.2Q 68억/ 10억/ 10억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-30,reparsed-local-2026-07-18
2026-06-30,,골프존홀딩스,기판/전자부품,52주 신고가 신규 돌파,+19.9,321억,"2,840억","6,630원",자진 상장폐지를 위한 1000억 원 규모의 공개매수 추진 소식. / 주당 6700원 공개매수 제안에 대한 긍정적 반응.,"2026.1Q 695억/ 26억/ 16억 / 2025.4Q 787억/ 6억/ -32억 / 2025.3Q 1,006억/ 97억/ 81억 / 2025.2Q 1,049억/ 151억/ 151억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-30,reparsed-local-2026-07-18
2026-06-30,,세보엠이씨,기판/전자부품,역사적 신고가 신규 돌파,+8.0,36억,"2,738억","27,150원",삼성전자 및 SK하이닉스의 클린룸 확장 소식으로 관련 공사 수요 증가 기대감. / 삼성과의 400억원 규모 평택 배관공사 계약 체결에 따른 매출 성장 전망.,"2026.2Q 1,988억/ 110억/ -(E) / 2026.1Q 2,459억/ 158억/ 132억 / 2025.4Q 1,992억/ 128억/ 108억 / 2025.3Q 1,638억/ 76억/ 62억 / 2025.2Q 1,783억/ 98억/ 98억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-30,reparsed-local-2026-07-18
2026-06-30,,금호전기,기판/전자부품,52주 신고가 신규 돌파,+6.9,"1,381억",726억,"1,174원",호남 반도체 클러스터 조성 기대감에 따른 관련주 상승. / 스마트 조명 및 IoT 솔루션을 통한 시장 경쟁력 강화 기대감.,2026.1Q 108억/ 0억/ 27억 / 2025.4Q 116억/ 1억/ -22억 / 2025.3Q 114억/ -4억/ 0억 / 2025.2Q 98억/ -10억/ -10억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-30,reparsed-local-2026-07-18
2026-07-01,,한양이엔지,반도체/소부장,역사적,+26.5,355억,"6,720억","38,400원",반도체 장비 테마 상승세에 따른 긍정적 영향. / 삼성 파트너로서 미국 오스틴 제조시설 확장 추진에 따른 기대감.,"2026.1Q 3,414억/ 223억/ 260억 / 2025.4Q 3,074억/ 97억/ 84억 / 2025.3Q 2,517억/ 121억/ 79억 / 2025.2Q 2,900억/ 201억/ 201억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-07-01,reparsed-local-2026-07-18
2026-07-01,,티에스이,반도체/소부장,역사적,+12.9,486억,3.1조,"276,000원",HBM 프로브카드를 메모리 3사에 성공적으로 공급하며 반도체 검사장비 시장에서 입지 강화 기대감. / LED장비 테마 상승세와 함께 고부가가치 제품 라인업 확대로 성장 가능성 확대 전망.,"2026.2Q 1,320억/ 365억/ -(E) / 2026.1Q 1,507억/ 420억/ 400억 / 2025.4Q 1,239억/ 198억/ 219억 / 2025.3Q 1,044억/ 115억/ 118억 / 2025.2Q 1,176억/ 148억/ 148억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-07-01,reparsed-local-2026-07-18
2026-07-01,,유진테크,반도체/소부장,역사적,+11.2,"1,367억",4.7조,"206,500원",D램 수율 개선을 위한 AI 온도예측 모델 성공에 따른 기술적 경쟁력 강화 기대감. / 캐피탈그룹의 지분 확대가 투자 매력도 상승으로 이어진 호재.,"2026.2Q 1,202억/ 245억/ -(E) / 2026.1Q 1,019억/ 188억/ 228억 / 2025.4Q 999억/ 175억/ 169억 / 2025.3Q 623억/ 52억/ 86억 / 2025.2Q 1,049억/ 197억/ 197억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-07-01,reparsed-local-2026-07-18
2026-07-01,,브이엠,반도체/소부장,역사적,+9.5,954억,3.0조,"119,700원",반도체 장비 테마 상승과 SK하이닉스에 대한 대규모 장비 공급 계약 체결에 따른 기대감. / 신규 공정 및 고객사 진입 본격화로 인한 차별화된 성장 전망.,2026.2Q 927억/ 285억/ 228억(E) / 2026.1Q 889억/ 301억/ 256억 / 2025.4Q 508억/ 93억/ 112억 / 2025.3Q 364억/ 90억/ 113억 / 2025.2Q 392억/ 44억/ 44억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-07-01,reparsed-local-2026-07-18
2026-07-01,,피에스케이,반도체/소부장,역사적,+7.8,"1,615억",6.1조,"211,500원",주요 글로벌 반도체 제조사의 CapEx 확대 기조로 인한 수혜 기대감. / 드라이 스트립 장비 분야에서의 높은 시장 점유율과 기술력 강화 전망.,"2026.2Q 1,635억/ 457억/ 387억(E) / 2026.1Q 1,566억/ 472억/ 410억 / 2025.4Q 1,427억/ 219억/ 194억 / 2025.3Q 1,041억/ 234억/ 206억 / 2025.2Q 1,085억/ 206억/ 206억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-07-01,reparsed-local-2026-07-18
2026-07-01,,피에스케이홀딩스,반도체/소부장,역사적,+4.1,481억,3.6조,"166,500원",첨단 패키징 투자 본격 확대에 따른 대표 수혜주로 선정된 점. / TSMC의 CoWoS 투자 확대에 따른 장비 매출 증가 기대감.,2026.2Q 518억/ 185억/ 207억(E) / 2026.1Q 280억/ 92억/ 201억 / 2025.4Q 514억/ 142억/ 198억 / 2025.3Q 906억/ 412억/ 389억 / 2025.2Q 347억/ 84억/ 84억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-07-01,reparsed-local-2026-07-18
2026-07-01,,한성크린텍,반도체/소부장,52주,+3.6,409억,"1,337억","2,575원",AI·반도체 메가 프로젝트와 관련된 첨단산업 물 인프라 수혜 기대감 / 삼성전자와 SK하이닉스의 공격적인 설비 투자 확대에 따른 추가 수주 기대감,2026.1Q 449억/ -5억/ -8억 / 2025.4Q 479억/ -17억/ -28억 / 2025.3Q 508억/ 5억/ -5억 / 2025.2Q 542억/ 22억/ 22억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-07-01,reparsed-local-2026-07-18
2026-07-01,,인텍플러스,반도체/소부장,역사적,+3.2,188억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-07-01,reparsed-local-2026-07-18
2026-07-01,,테스,반도체/소부장,역사적,+2.4,"1,338억",,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-07-01,reparsed-local-2026-07-18
